"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"KOR","Korea","M","Men","45_49","45 to 49","2022","2022",2058849,,
"KOR","Korea","M","Men","45_49","45 to 49","2023","2023",1992320,,
"KOR","Korea","M","Men","45_49","45 to 49","2024","2024",1940538,,
"KOR","Korea","M","Men","45_49","45 to 49","2025","2025",1960711,,
"KOR","Korea","M","Men","45_49","45 to 49","2026","2026",2004285,,
"KOR","Korea","M","Men","45_49","45 to 49","2027","2027",2052418,,
"KOR","Korea","M","Men","45_49","45 to 49","2028","2028",2069495,,
"KOR","Korea","M","Men","45_49","45 to 49","2029","2029",2047012,,
"KOR","Korea","M","Men","45_49","45 to 49","2030","2030",1961583,,
"KOR","Korea","T","Total","45_49","45 to 49","2021","2021",4210888,,
"KOR","Korea","T","Total","45_49","45 to 49","2022","2022",4057029,,
"KOR","Korea","T","Total","45_49","45 to 49","2023","2023",3921880,,
"KOR","Korea","T","Total","45_49","45 to 49","2024","2024",3816168,,
"KOR","Korea","T","Total","45_49","45 to 49","2025","2025",3852109,,
"KOR","Korea","T","Total","45_49","45 to 49","2026","2026",3929899,,
"KOR","Korea","T","Total","45_49","45 to 49","2027","2027",4025505,,
"KOR","Korea","T","Total","45_49","45 to 49","2028","2028",4055053,,
"KOR","Korea","T","Total","45_49","45 to 49","2029","2029",4004185,,
"KOR","Korea","T","Total","45_49","45 to 49","2030","2030",3829171,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2021","2021",22637,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2022","2022",22849,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2023","2023",23283,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2024","2024",23746,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2025","2025",24192,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2026","2026",24663,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2027","2027",25065,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2028","2028",25353,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2029","2029",25593,,
"LUX","Luxembourg","W","Women","45_49","45 to 49","2030","2030",25786,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2021","2021",23893,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2022","2022",23988,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2023","2023",24281,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2024","2024",24629,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2025","2025",25052,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2026","2026",25486,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2027","2027",25822,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2028","2028",26056,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2029","2029",26228,,
"LUX","Luxembourg","M","Men","45_49","45 to 49","2030","2030",26298,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2021","2021",46530,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2022","2022",46837,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2023","2023",47564,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2024","2024",48375,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2025","2025",49244,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2026","2026",50149,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2027","2027",50887,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2028","2028",51409,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2029","2029",51821,,
"LUX","Luxembourg","T","Total","45_49","45 to 49","2030","2030",52084,,
"MEX","Mexico","W","Women","45_49","45 to 49","2021","2021",4202145,,
"MEX","Mexico","W","Women","45_49","45 to 49","2022","2022",4253603,,
"MEX","Mexico","W","Women","45_49","45 to 49","2023","2023",4295240,,
"MEX","Mexico","W","Women","45_49","45 to 49","2024","2024",4330881,,
"MEX","Mexico","W","Women","45_49","45 to 49","2025","2025",4364349,,
"MEX","Mexico","W","Women","45_49","45 to 49","2026","2026",4400513,,
"MEX","Mexico","W","Women","45_49","45 to 49","2027","2027",4442353,,
"MEX","Mexico","W","Women","45_49","45 to 49","2028","2028",4489477,,
"MEX","Mexico","W","Women","45_49","45 to 49","2029","2029",4541118,,
"MEX","Mexico","W","Women","45_49","45 to 49","2030","2030",4596138,,
"MEX","Mexico","M","Men","45_49","45 to 49","2021","2021",3749218,,
"MEX","Mexico","M","Men","45_49","45 to 49","2022","2022",3768121,,
"MEX","Mexico","M","Men","45_49","45 to 49","2023","2023",3779838,,
"MEX","Mexico","M","Men","45_49","45 to 49","2024","2024",3790418,,
"MEX","Mexico","M","Men","45_49","45 to 49","2025","2025",3805729,,
"MEX","Mexico","M","Men","45_49","45 to 49","2026","2026",3831963,,
"MEX","Mexico","M","Men","45_49","45 to 49","2027","2027",3872793,,
"MEX","Mexico","M","Men","45_49","45 to 49","2028","2028",3928034,,
"MEX","Mexico","M","Men","45_49","45 to 49","2029","2029",3996246,,
"MEX","Mexico","M","Men","45_49","45 to 49","2030","2030",4074781,,
"MEX","Mexico","T","Total","45_49","45 to 49","2021","2021",7951363,,
"MEX","Mexico","T","Total","45_49","45 to 49","2022","2022",8021724,,
"MEX","Mexico","T","Total","45_49","45 to 49","2023","2023",8075078,,
"MEX","Mexico","T","Total","45_49","45 to 49","2024","2024",8121299,,
"MEX","Mexico","T","Total","45_49","45 to 49","2025","2025",8170078,,
"MEX","Mexico","T","Total","45_49","45 to 49","2026","2026",8232476,,
"MEX","Mexico","T","Total","45_49","45 to 49","2027","2027",8315146,,
"MEX","Mexico","T","Total","45_49","45 to 49","2028","2028",8417511,,
"MEX","Mexico","T","Total","45_49","45 to 49","2029","2029",8537364,,
"MEX","Mexico","T","Total","45_49","45 to 49","2030","2030",8670919,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2021","2021",557936,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2022","2022",538291,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2023","2023",526556,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2024","2024",521904,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2025","2025",523015,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2026","2026",528185,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2027","2027",532359,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2028","2028",534715,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2029","2029",537662,,
"NLD","Netherlands","W","Women","45_49","45 to 49","2030","2030",541281,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2021","2021",550980,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2022","2022",531360,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2023","2023",520004,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2024","2024",515758,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2025","2025",517371,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2026","2026",522184,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2027","2027",526109,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2028","2028",528930,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2029","2029",532291,,
"NLD","Netherlands","M","Men","45_49","45 to 49","2030","2030",536250,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2021","2021",1108916,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2022","2022",1069651,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2023","2023",1046560,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2024","2024",1037662,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2025","2025",1040386,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2026","2026",1050369,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2027","2027",1058468,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2028","2028",1063645,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2029","2029",1069953,,
"NLD","Netherlands","T","Total","45_49","45 to 49","2030","2030",1077531,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2021","2021",164800,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2022","2022",160900,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2023","2023",158100,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2024","2024",156500,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2025","2025",156600,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2026","2026",158400,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2027","2027",161200,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2028","2028",164800,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2029","2029",168300,,
"NZL","New Zealand","W","Women","45_49","45 to 49","2030","2030",172100,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2021","2021",159100,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2022","2022",156100,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2023","2023",153800,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2024","2024",153200,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2025","2025",154300,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2026","2026",156700,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2027","2027",159700,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2028","2028",164000,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2029","2029",167700,,
"NZL","New Zealand","M","Men","45_49","45 to 49","2030","2030",171100,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2021","2021",324000,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2022","2022",317000,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2023","2023",311900,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2024","2024",309700,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2025","2025",310900,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2026","2026",315100,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2027","2027",320900,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2028","2028",328800,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2029","2029",336000,,
"NZL","New Zealand","T","Total","45_49","45 to 49","2030","2030",343200,,
"NOR","Norway","W","Women","45_49","45 to 49","2021","2021",179316,,
"NOR","Norway","W","Women","45_49","45 to 49","2022","2022",175358,,
"NOR","Norway","W","Women","45_49","45 to 49","2023","2023",172179,,
"NOR","Norway","W","Women","45_49","45 to 49","2024","2024",170041,,
"NOR","Norway","W","Women","45_49","45 to 49","2025","2025",168909,,
"NOR","Norway","W","Women","45_49","45 to 49","2026","2026",169242,,
"NOR","Norway","W","Women","45_49","45 to 49","2027","2027",170636,,
"NOR","Norway","W","Women","45_49","45 to 49","2028","2028",172072,,
"NOR","Norway","W","Women","45_49","45 to 49","2029","2029",173159,,
"NOR","Norway","W","Women","45_49","45 to 49","2030","2030",174303,,
"NOR","Norway","M","Men","45_49","45 to 49","2021","2021",188544,,
"NOR","Norway","M","Men","45_49","45 to 49","2022","2022",184392,,
"NOR","Norway","M","Men","45_49","45 to 49","2023","2023",180777,,
"NOR","Norway","M","Men","45_49","45 to 49","2024","2024",178614,,
"NOR","Norway","M","Men","45_49","45 to 49","2025","2025",177807,,
"NOR","Norway","M","Men","45_49","45 to 49","2026","2026",177980,,
"NOR","Norway","M","Men","45_49","45 to 49","2027","2027",179157,,
"NOR","Norway","M","Men","45_49","45 to 49","2028","2028",180831,,
"NOR","Norway","M","Men","45_49","45 to 49","2029","2029",181768,,
"NOR","Norway","M","Men","45_49","45 to 49","2030","2030",182550,,
"NOR","Norway","T","Total","45_49","45 to 49","2021","2021",367860,,
"NOR","Norway","T","Total","45_49","45 to 49","2022","2022",359750,,
"NOR","Norway","T","Total","45_49","45 to 49","2023","2023",352956,,
"NOR","Norway","T","Total","45_49","45 to 49","2024","2024",348655,,
"NOR","Norway","T","Total","45_49","45 to 49","2025","2025",346716,,
"NOR","Norway","T","Total","45_49","45 to 49","2026","2026",347222,,
"NOR","Norway","T","Total","45_49","45 to 49","2027","2027",349793,,
"NOR","Norway","T","Total","45_49","45 to 49","2028","2028",352903,,
"NOR","Norway","T","Total","45_49","45 to 49","2029","2029",354927,,
"NOR","Norway","T","Total","45_49","45 to 49","2030","2030",356853,,
"POL","Poland","W","Women","45_49","45 to 49","2021","2021",1336613,,
"POL","Poland","W","Women","45_49","45 to 49","2022","2022",1376755,,
"POL","Poland","W","Women","45_49","45 to 49","2023","2023",1407838,,
"POL","Poland","W","Women","45_49","45 to 49","2024","2024",1433924,,
"POL","Poland","W","Women","45_49","45 to 49","2025","2025",1454923,,
"POL","Poland","W","Women","45_49","45 to 49","2026","2026",1464691,,
"POL","Poland","W","Women","45_49","45 to 49","2027","2027",1473756,,
"POL","Poland","W","Women","45_49","45 to 49","2028","2028",1493858,,
"POL","Poland","W","Women","45_49","45 to 49","2029","2029",1510402,,
"POL","Poland","W","Women","45_49","45 to 49","2030","2030",1514196,,
"POL","Poland","M","Men","45_49","45 to 49","2021","2021",1352718,,
"POL","Poland","M","Men","45_49","45 to 49","2022","2022",1394369,,
"POL","Poland","M","Men","45_49","45 to 49","2023","2023",1426325,,
"POL","Poland","M","Men","45_49","45 to 49","2024","2024",1453338,,
"POL","Poland","M","Men","45_49","45 to 49","2025","2025",1474959,,
"POL","Poland","M","Men","45_49","45 to 49","2026","2026",1485479,,
"POL","Poland","M","Men","45_49","45 to 49","2027","2027",1496304,,
"POL","Poland","M","Men","45_49","45 to 49","2028","2028",1518021,,
"POL","Poland","M","Men","45_49","45 to 49","2029","2029",1535807,,
"POL","Poland","M","Men","45_49","45 to 49","2030","2030",1541745,,
"POL","Poland","T","Total","45_49","45 to 49","2021","2021",2689331,,
"POL","Poland","T","Total","45_49","45 to 49","2022","2022",2771124,,
"POL","Poland","T","Total","45_49","45 to 49","2023","2023",2834163,,
"POL","Poland","T","Total","45_49","45 to 49","2024","2024",2887262,,
"POL","Poland","T","Total","45_49","45 to 49","2025","2025",2929882,,
"POL","Poland","T","Total","45_49","45 to 49","2026","2026",2950170,,
"POL","Poland","T","Total","45_49","45 to 49","2027","2027",2970060,,
"POL","Poland","T","Total","45_49","45 to 49","2028","2028",3011879,,
"POL","Poland","T","Total","45_49","45 to 49","2029","2029",3046209,,
"POL","Poland","T","Total","45_49","45 to 49","2030","2030",3055941,,
"PRT","Portugal","W","Women","45_49","45 to 49","2021","2021",424136,,
"PRT","Portugal","W","Women","45_49","45 to 49","2022","2022",426639,,
"PRT","Portugal","W","Women","45_49","45 to 49","2023","2023",424644,,
"PRT","Portugal","W","Women","45_49","45 to 49","2024","2024",417137,,
"PRT","Portugal","W","Women","45_49","45 to 49","2025","2025",406803,,
"PRT","Portugal","W","Women","45_49","45 to 49","2026","2026",394640,,
"PRT","Portugal","W","Women","45_49","45 to 49","2027","2027",381459,,
"PRT","Portugal","W","Women","45_49","45 to 49","2028","2028",370000,,
"PRT","Portugal","W","Women","45_49","45 to 49","2029","2029",360196,,
"PRT","Portugal","W","Women","45_49","45 to 49","2030","2030",348720,,
"PRT","Portugal","M","Men","45_49","45 to 49","2021","2021",379462,,
"PRT","Portugal","M","Men","45_49","45 to 49","2022","2022",380808,,
"PRT","Portugal","M","Men","45_49","45 to 49","2023","2023",378241,,
"PRT","Portugal","M","Men","45_49","45 to 49","2024","2024",370878,,
"PRT","Portugal","M","Men","45_49","45 to 49","2025","2025",360864,,
"PRT","Portugal","M","Men","45_49","45 to 49","2026","2026",348959,,
"PRT","Portugal","M","Men","45_49","45 to 49","2027","2027",336504,,
"PRT","Portugal","M","Men","45_49","45 to 49","2028","2028",326363,,
"PRT","Portugal","M","Men","45_49","45 to 49","2029","2029",318341,,
"PRT","Portugal","M","Men","45_49","45 to 49","2030","2030",309036,,
"PRT","Portugal","T","Total","45_49","45 to 49","2021","2021",803598,,
"PRT","Portugal","T","Total","45_49","45 to 49","2022","2022",807447,,
"PRT","Portugal","T","Total","45_49","45 to 49","2023","2023",802885,,
"PRT","Portugal","T","Total","45_49","45 to 49","2024","2024",788015,,
"PRT","Portugal","T","Total","45_49","45 to 49","2025","2025",767667,,
"PRT","Portugal","T","Total","45_49","45 to 49","2026","2026",743599,,
"PRT","Portugal","T","Total","45_49","45 to 49","2027","2027",717963,,
"PRT","Portugal","T","Total","45_49","45 to 49","2028","2028",696363,,
"PRT","Portugal","T","Total","45_49","45 to 49","2029","2029",678537,,
"PRT","Portugal","T","Total","45_49","45 to 49","2030","2030",657756,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2021","2021",207070,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2022","2022",212942,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2023","2023",216873,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2024","2024",219144,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2025","2025",219360,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2026","2026",217989,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2027","2027",216028,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2028","2028",213593,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2029","2029",210877,,
"SVK","Slovak Republic","W","Women","45_49","45 to 49","2030","2030",209230,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2021","2021",215151,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2022","2022",222722,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2023","2023",227975,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2024","2024",230750,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2025","2025",231548,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2026","2026",230361,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2027","2027",228116,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2028","2028",225808,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2029","2029",223019,,
"SVK","Slovak Republic","M","Men","45_49","45 to 49","2030","2030",220831,,
"SVK","Slovak Republic","T","Total","45_49","45 to 49","2021","2021",422221,,
"SVK","Slovak Republic","T","Total","45_49","45 to 49","2022","2022",435664,,
"SVK","Slovak Republic","T","Total","45_49","45 to 49","2023","2023",444848,,
